Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
121,0.1672,1.6369,0.3453,-0.1286,0.1167,0.0057,0.9848
122,0.1681,1.6368,0.345,-0.1281,0.1186,0.0054,0.9846
123,0.1694,1.6371,0.3444,-0.1299,0.1216,0.0054,0.984
124,0.1707,1.6373,0.3439,-0.1319,0.1256,0.0055,0.9833
125,0.172,1.6377,0.3435,-0.1343,0.1297,0.0055,0.9824
126,0.1734,1.6384,0.3431,-0.1384,0.1341,0.0051,0.9812
127,0.1746,1.6387,0.3426,-0.1405,0.1386,0.0059,0.9803
128,0.1758,1.6391,0.3421,-0.1422,0.1422,0.0053,0.9796
129,0.1765,1.6396,0.3418,-0.1447,0.1441,0.0059,0.9789
130,0.1768,1.6398,0.3419,-0.1454,0.1444,0.0058,0.9788
131,0.1772,1.6397,0.3419,-0.1446,0.1456,0.0054,0.9787
132,0.1782,1.6398,0.342,-0.1446,0.1492,0.0044,0.9782
133,0.1802,1.6391,0.3417,-0.1413,0.1584,0.0055,0.9772
134,0.1824,1.6382,0.3418,-0.1378,0.1672,0.0042,0.9762
135,0.1841,1.6376,0.3419,-0.1353,0.1737,0.0043,0.9755
136,0.1848,1.6375,0.3422,-0.1353,0.1752,0.004,0.9752
137,0.185,1.6374,0.3424,-0.1351,0.1756,0.0041,0.9751
138,0.1855,1.637,0.3428,-0.1338,0.1783,0.0034,0.9748
139,0.186,1.6363,0.3429,-0.13,0.1828,0.0051,0.9745
140,0.1861,1.636,0.343,-0.1284,0.1856,0.0062,0.9742
141,0.1858,1.6353,0.3433,-0.1245,0.1861,0.0075,0.9746
142,0.1856,1.6348,0.3438,-0.122,0.1852,0.0074,0.9751
143,0.1857,1.6343,0.3439,-0.1195,0.1851,0.0073,0.9754
144,0.1862,1.6334,0.3442,-0.1152,0.1854,0.0059,0.9759
145,0.1869,1.6324,0.3442,-0.11,0.187,0.0063,0.9762
146,0.1878,1.631,0.3442,-0.1035,0.1891,0.0057,0.9765
147,0.1888,1.6295,0.3443,-0.097,0.1916,0.0045,0.9767
148,0.1898,1.6283,0.3443,-0.0926,0.1945,0.0041,0.9765
149,0.19,1.6276,0.3443,-0.0896,0.1954,0.0054,0.9766
150,0.1898,1.6272,0.3447,-0.0878,0.1951,0.0058,0.9768
151,0.189,1.6261,0.345,-0.0821,0.1949,0.0094,0.9773
152,0.1882,1.6254,0.3452,-0.0784,0.1944,0.0107,0.9777
153,0.1869,1.6251,0.3454,-0.0768,0.1929,0.013,0.9781
154,0.1849,1.6245,0.3456,-0.0736,0.1904,0.0159,0.9788
155,0.1827,1.6234,0.3459,-0.0675,0.1872,0.0184,0.9798
156,0.1802,1.622,0.3464,-0.0604,0.182,0.0187,0.9813
157,0.1769,1.6196,0.3469,-0.0497,0.1723,0.0169,0.9836
158,0.1734,1.6177,0.348,-0.041,0.1609,0.0156,0.986
159,0.17,1.6167,0.3492,-0.0367,0.1515,0.0165,0.9876
160,0.1674,1.6163,0.3501,-0.0349,0.1462,0.0169,0.9885
161,0.1654,1.6163,0.3509,-0.0353,0.1436,0.0181,0.9888
162,0.1635,1.6166,0.3519,-0.0364,0.1404,0.0185,0.9893
163,0.1611,1.6171,0.3529,-0.0384,0.1344,0.0198,0.99
164,0.158,1.6178,0.3539,-0.0417,0.1242,0.02,0.9912
165,0.1548,1.6188,0.355,-0.0455,0.1121,0.0209,0.9924
166,0.1516,1.6196,0.356,-0.0487,0.1009,0.0214,0.9935
167,0.1483,1.6203,0.3574,-0.0515,0.0902,0.0235,0.9943
168,0.145,1.6205,0.3588,-0.0517,0.0813,0.0237,0.9951
169,0.1417,1.6202,0.3603,-0.0507,0.0733,0.0253,0.9957
170,0.1388,1.62,0.3613,-0.0491,0.0667,0.0254,0.9962
171,0.1364,1.6199,0.3621,-0.049,0.0612,0.0262,0.9966
172,0.1342,1.6198,0.3628,-0.0483,0.055,0.0265,0.997
173,0.133,1.6197,0.3632,-0.0476,0.0499,0.0259,0.9973
174,0.1319,1.6192,0.3634,-0.045,0.045,0.0239,0.9977
175,0.131,1.619,0.3635,-0.0432,0.0388,0.0231,0.998
176,0.1299,1.619,0.3631,-0.0431,0.0308,0.0211,0.9984
177,0.129,1.6193,0.3624,-0.0443,0.023,0.0202,0.9986
178,0.1286,1.6195,0.3616,-0.0454,0.0176,0.0194,0.9986
179,0.1285,1.6199,0.3607,-0.0476,0.0144,0.0193,0.9986
180,0.1287,1.6205,0.3597,-0.0502,0.0134,0.0187,0.9985
181,0.1289,1.6208,0.3587,-0.0524,0.012,0.0195,0.9984
182,0.1286,1.6214,0.3575,-0.0557,0.0079,0.0185,0.9982
183,0.1274,1.6223,0.3565,-0.0609,-0.0017,0.0163,0.998
184,0.1248,1.6238,0.3554,-0.0681,-0.0189,0.0127,0.9974
185,0.1224,1.625,0.3543,-0.0745,-0.0333,0.0117,0.9966
186,0.1217,1.6262,0.3536,-0.0789,-0.0373,0.0103,0.9961
187,0.1224,1.6266,0.3529,-0.0807,-0.0336,0.0109,0.9961
188,0.1234,1.6271,0.3525,-0.0821,-0.0285,0.011,0.9962
189,0.1241,1.6274,0.3524,-0.083,-0.0248,0.011,0.9962
190,0.1255,1.6268,0.3526,-0.0794,-0.0202,0.0098,0.9966
1,0.3558,1.6681,0.484,-0.0555,-0.1377,-0.0328,0.9884
2,0.354,1.6716,0.4813,-0.0675,-0.1401,-0.0308,0.9874
3,0.3522,1.6739,0.4793,-0.0754,-0.1424,-0.0284,0.9865
4,0.3498,1.6759,0.4774,-0.0823,-0.1455,-0.0257,0.9856
5,0.3478,1.6779,0.4757,-0.0885,-0.1492,-0.0252,0.9845
6,0.3463,1.682,0.4737,-0.106,-0.1517,-0.0255,0.9824
7,0.3467,1.6843,0.4718,-0.1143,-0.1474,-0.0234,0.9822
8,0.3493,1.6851,0.4708,-0.1166,-0.1368,-0.0239,0.9834
9,0.3556,1.6866,0.4702,-0.1225,-0.1132,-0.026,0.9856
10,0.3617,1.6893,0.4685,-0.1345,-0.0941,-0.0275,0.9861
11,0.3673,1.6919,0.4658,-0.1451,-0.0814,-0.0291,0.9856
12,0.3712,1.6933,0.4636,-0.1502,-0.0746,-0.0314,0.9853
13,0.3754,1.6953,0.4612,-0.1558,-0.07,-0.034,0.9847
14,0.3779,1.6963,0.4601,-0.1589,-0.0689,-0.0351,0.9843
15,0.3803,1.6971,0.4591,-0.1605,-0.0678,-0.0356,0.9841
16,0.3828,1.698,0.4582,-0.1631,-0.0668,-0.0374,0.9836
17,0.3858,1.6985,0.4573,-0.1649,-0.0645,-0.0382,0.9835
18,0.3898,1.6988,0.4562,-0.1656,-0.0608,-0.0398,0.9835
19,0.3931,1.6992,0.4551,-0.167,-0.0598,-0.0406,0.9833
20,0.3956,1.6992,0.4544,-0.1667,-0.0597,-0.0411,0.9833
21,0.3969,1.6992,0.4536,-0.1656,-0.062,-0.041,0.9834
22,0.3981,1.6993,0.4527,-0.1659,-0.0664,-0.0429,0.983
23,0.3988,1.699,0.452,-0.1653,-0.0699,-0.042,0.9829
24,0.3994,1.6987,0.4517,-0.1641,-0.0728,-0.0418,0.9829
25,0.3998,1.6982,0.4518,-0.1621,-0.0763,-0.0415,0.9829
26,0.401,1.6978,0.4518,-0.1606,-0.0765,-0.0416,0.9832
27,0.4025,1.6976,0.4516,-0.1597,-0.0767,-0.0422,0.9833
28,0.4041,1.6976,0.4506,-0.16,-0.0769,-0.0422,0.9832
29,0.4059,1.6979,0.4492,-0.1618,-0.0778,-0.0425,0.9828
30,0.4082,1.6979,0.4479,-0.162,-0.0784,-0.0422,0.9828
31,0.4115,1.6976,0.4466,-0.1612,-0.0781,-0.0426,0.9829
32,0.4144,1.6975,0.446,-0.1611,-0.0783,-0.0433,0.9829
33,0.4181,1.6971,0.4461,-0.1596,-0.0786,-0.0444,0.983
34,0.4196,1.6964,0.4464,-0.1562,-0.0811,-0.0451,0.9833
35,0.419,1.6965,0.4464,-0.1554,-0.0853,-0.0468,0.983
36,0.4157,1.6963,0.4454,-0.1544,-0.0917,-0.0481,0.9826
37,0.4093,1.6966,0.4432,-0.1547,-0.098,-0.0477,0.9819
38,0.4029,1.6969,0.441,-0.1564,-0.1013,-0.0482,0.9813
39,0.395,1.6968,0.4388,-0.1569,-0.1014,-0.0469,0.9813
40,0.3889,1.6968,0.4379,-0.1569,-0.0968,-0.0435,0.9819
41,0.3846,1.6967,0.4383,-0.1569,-0.0893,-0.0404,0.9827
42,0.382,1.6957,0.4393,-0.153,-0.0821,-0.0382,0.9841
43,0.3807,1.6954,0.4401,-0.1517,-0.0749,-0.0378,0.9849
44,0.3795,1.6954,0.4406,-0.1511,-0.072,-0.0379,0.9852
45,0.3782,1.6956,0.4407,-0.1516,-0.0728,-0.0391,0.985
46,0.3771,1.6955,0.4409,-0.1513,-0.0743,-0.0388,0.9849
47,0.3764,1.6954,0.4411,-0.151,-0.0773,-0.0387,0.9847
48,0.3769,1.6952,0.4412,-0.1502,-0.079,-0.0385,0.9847
49,0.3788,1.6952,0.4412,-0.1504,-0.0809,-0.0377,0.9846
50,0.3833,1.6948,0.442,-0.1493,-0.0808,-0.0385,0.9847
51,0.3872,1.694,0.4432,-0.1466,-0.0823,-0.038,0.985
52,0.39,1.6931,0.4447,-0.1434,-0.089,-0.0375,0.9849
53,0.3914,1.6922,0.446,-0.1399,-0.0975,-0.0384,0.9846
54,0.391,1.6916,0.4467,-0.1384,-0.105,-0.0395,0.984
55,0.3879,1.6916,0.4461,-0.1391,-0.1109,-0.0368,0.9834
56,0.3839,1.6922,0.4445,-0.1424,-0.1114,-0.033,0.983
57,0.3796,1.6924,0.4434,-0.1434,-0.1073,-0.0296,0.9834
58,0.3741,1.6912,0.4439,-0.1382,-0.1049,-0.0248,0.9845
59,0.3677,1.6898,0.4452,-0.1331,-0.1071,-0.0202,0.9851
60,0.3614,1.689,0.4468,-0.1296,-0.1108,-0.0182,0.9852
61,0.3551,1.6887,0.4477,-0.1307,-0.1161,-0.016,0.9845
62,0.3499,1.6881,0.4486,-0.1284,-0.1217,-0.0153,0.9841
63,0.345,1.6873,0.4495,-0.1256,-0.1262,-0.0144,0.9839
64,0.3403,1.6868,0.4502,-0.1235,-0.1314,-0.015,0.9835
65,0.3363,1.6878,0.4502,-0.1284,-0.134,-0.0157,0.9825
66,0.3334,1.6884,0.4498,-0.1298,-0.1356,-0.0157,0.9821
67,0.3303,1.6882,0.4493,-0.1295,-0.1371,-0.0155,0.9819
68,0.3271,1.688,0.4486,-0.1284,-0.1393,-0.0151,0.9818
69,0.324,1.6869,0.4485,-0.124,-0.1407,-0.0132,0.9822
70,0.3212,1.686,0.4489,-0.1198,-0.1417,-0.0119,0.9826
71,0.3183,1.6852,0.4495,-0.117,-0.1436,-0.0103,0.9826
72,0.3153,1.6841,0.4508,-0.1142,-0.1457,-0.0093,0.9827
73,0.3123,1.683,0.4524,-0.1123,-0.1477,-0.008,0.9826
74,0.3111,1.6828,0.4533,-0.1127,-0.1479,-0.0075,0.9825
75,0.3106,1.6827,0.4541,-0.113,-0.1485,-0.0077,0.9824
76,0.3116,1.6829,0.4548,-0.1152,-0.1461,-0.009,0.9825
77,0.3139,1.6835,0.4551,-0.1177,-0.1394,-0.0095,0.9832
78,0.3179,1.6839,0.4559,-0.1187,-0.1276,-0.0115,0.9846
79,0.3206,1.6842,0.456,-0.1199,-0.1194,-0.0121,0.9855
80,0.3236,1.6855,0.4555,-0.1242,-0.1109,-0.0131,0.9859
81,0.3257,1.6864,0.4551,-0.1278,-0.1045,-0.0128,0.9862
82,0.3285,1.687,0.4548,-0.1295,-0.0955,-0.0142,0.9869
83,0.3361,1.6884,0.4545,-0.1326,-0.0649,-0.0157,0.9889
84,0.3392,1.6887,0.4542,-0.1319,-0.0575,-0.0173,0.9894
85,0.3397,1.6887,0.4538,-0.1303,-0.0621,-0.0181,0.9894
86,0.3406,1.6888,0.4535,-0.1303,-0.0607,-0.0192,0.9894
87,0.3395,1.6892,0.4532,-0.1313,-0.0648,-0.0189,0.989
88,0.3373,1.6892,0.4532,-0.1316,-0.0717,-0.0186,0.9885
89,0.3339,1.6898,0.4528,-0.1359,-0.0804,-0.0177,0.9873
90,0.3315,1.6904,0.4525,-0.1395,-0.0859,-0.0168,0.9863
91,0.3298,1.6904,0.4517,-0.1402,-0.0891,-0.0165,0.986
92,0.3296,1.6909,0.4504,-0.1421,-0.0887,-0.0165,0.9857
93,0.3299,1.6916,0.4491,-0.1447,-0.0892,-0.0171,0.9853
94,0.3306,1.6924,0.448,-0.1481,-0.0882,-0.0179,0.9849
95,0.3313,1.6932,0.4468,-0.1515,-0.0873,-0.0182,0.9844
96,0.332,1.6944,0.4458,-0.1572,-0.0871,-0.0194,0.9835
97,0.333,1.695,0.4447,-0.1597,-0.0863,-0.0203,0.9832
98,0.3344,1.6962,0.4436,-0.1653,-0.0848,-0.0216,0.9823
99,0.3359,1.6975,0.4423,-0.1703,-0.0836,-0.0224,0.9816
100,0.3379,1.6983,0.4413,-0.1733,-0.0814,-0.024,0.9812
101,0.3403,1.6996,0.4401,-0.1783,-0.0786,-0.0253,0.9805
102,0.3422,1.7004,0.4396,-0.1811,-0.0773,-0.0271,0.98
103,0.3441,1.7007,0.4395,-0.1823,-0.0754,-0.0284,0.9799
104,0.3461,1.7009,0.4394,-0.1829,-0.0735,-0.0301,0.9799
105,0.3482,1.7014,0.4395,-0.1848,-0.0714,-0.032,0.9797
106,0.3506,1.7017,0.4397,-0.1863,-0.0684,-0.034,0.9795
107,0.3531,1.7023,0.4395,-0.1891,-0.065,-0.0354,0.9792
108,0.3563,1.7033,0.4393,-0.1936,-0.0609,-0.0374,0.9785
109,0.3591,1.704,0.439,-0.1965,-0.0569,-0.0391,0.9781
110,0.3615,1.7043,0.4389,-0.1971,-0.0545,-0.0403,0.978
111,0.3637,1.7049,0.4389,-0.1991,-0.0531,-0.0421,0.9776
112,0.3666,1.7058,0.4386,-0.202,-0.051,-0.0438,0.9771
113,0.3691,1.7063,0.4384,-0.2042,-0.0484,-0.0448,0.9767
114,0.3729,1.7071,0.4383,-0.2079,-0.0439,-0.0471,0.976
115,0.3778,1.7078,0.4378,-0.2122,-0.0371,-0.0488,0.9753
116,0.3818,1.7079,0.4377,-0.2128,-0.0327,-0.0506,0.9752
117,0.3854,1.7077,0.438,-0.2118,-0.0293,-0.0537,0.9754
118,0.3883,1.7078,0.4387,-0.2133,-0.0267,-0.0553,0.9751
119,0.3904,1.708,0.4398,-0.2143,-0.0248,-0.0557,0.9749
120,0.3926,1.7081,0.4417,-0.2147,-0.0221,-0.0564,0.9748
121,0.3948,1.7081,0.4432,-0.2148,-0.0191,-0.0564,0.9749
122,0.3972,1.7087,0.4438,-0.2166,-0.0165,-0.0569,0.9745
123,0.3995,1.7091,0.444,-0.2181,-0.0124,-0.057,0.9742
124,0.4022,1.7093,0.4439,-0.2188,-0.0087,-0.0576,0.974
125,0.4048,1.7095,0.4433,-0.2204,-0.0057,-0.0583,0.9737
126,0.4075,1.7102,0.4424,-0.2238,-0.003,-0.0595,0.9728
127,0.4105,1.7105,0.4413,-0.2257,0.0005,-0.0612,0.9723
128,0.4137,1.7106,0.4404,-0.2259,0.0037,-0.0634,0.9721
129,0.417,1.7107,0.4394,-0.2271,0.0081,-0.0651,0.9717
130,0.4199,1.7107,0.4387,-0.2272,0.0122,-0.067,0.9715
131,0.4225,1.7105,0.4383,-0.2257,0.0174,-0.0679,0.9717
132,0.4241,1.7106,0.4382,-0.2253,0.0214,-0.0684,0.9716
133,0.4252,1.7104,0.4382,-0.2248,0.0255,-0.0684,0.9717
134,0.4266,1.7103,0.438,-0.2239,0.0293,-0.0691,0.9717
135,0.4288,1.7102,0.4377,-0.2242,0.0345,-0.0703,0.9714
136,0.4314,1.7098,0.4376,-0.2229,0.0404,-0.0717,0.9714
137,0.433,1.7088,0.4376,-0.2213,0.0444,-0.0721,0.9715
138,0.4338,1.7083,0.4377,-0.2205,0.0463,-0.0723,0.9716
139,0.435,1.7072,0.4377,-0.2187,0.0515,-0.0726,0.9717
140,0.4364,1.7067,0.4372,-0.2178,0.0559,-0.0724,0.9717
141,0.4379,1.7064,0.4363,-0.2174,0.0594,-0.0726,0.9716
142,0.44,1.7058,0.4354,-0.2168,0.0648,-0.0733,0.9713
143,0.4423,1.7051,0.4348,-0.2144,0.0695,-0.0745,0.9714
144,0.4444,1.7046,0.4343,-0.2131,0.0717,-0.0756,0.9714
145,0.4471,1.704,0.434,-0.2116,0.0759,-0.0766,0.9714
146,0.4495,1.7033,0.434,-0.2098,0.0792,-0.0787,0.9713
147,0.452,1.7025,0.4341,-0.2079,0.0834,-0.0809,0.9712
148,0.4549,1.7013,0.4347,-0.2055,0.0891,-0.0841,0.9709
149,0.4576,1.7001,0.4356,-0.2014,0.0945,-0.0872,0.971
150,0.4607,1.699,0.4359,-0.1983,0.1,-0.0912,0.9708
151,0.4634,1.6977,0.436,-0.1942,0.1055,-0.0945,0.9707
152,0.466,1.6962,0.436,-0.1887,0.1103,-0.0976,0.9709
153,0.4687,1.6949,0.4358,-0.1838,0.116,-0.1005,0.9709
154,0.4712,1.6939,0.4355,-0.1797,0.1201,-0.1032,0.9709
155,0.4733,1.6922,0.4354,-0.172,0.1246,-0.106,0.9714
156,0.475,1.6897,0.436,-0.1599,0.1285,-0.1089,0.9727
157,0.476,1.6875,0.4369,-0.1482,0.1289,-0.1108,0.9742
158,0.4772,1.6853,0.4373,-0.1394,0.1296,-0.1123,0.9753
159,0.4773,1.6826,0.4378,-0.1302,0.129,-0.1139,0.9765
160,0.4772,1.6801,0.4382,-0.1216,0.1294,-0.1148,0.9774
161,0.477,1.6775,0.4386,-0.1112,0.1287,-0.1144,0.9788
162,0.4771,1.6752,0.4393,-0.1023,0.1286,-0.115,0.9797
163,0.4765,1.6721,0.441,-0.0896,0.1278,-0.1145,0.9811
164,0.4752,1.6696,0.4426,-0.0789,0.1241,-0.1128,0.9827
165,0.4741,1.6681,0.4437,-0.0723,0.1215,-0.1118,0.9836
166,0.4728,1.6656,0.4453,-0.0613,0.1196,-0.1104,0.9848
167,0.4713,1.664,0.4471,-0.0543,0.1161,-0.1096,0.9857
168,0.4706,1.6626,0.4487,-0.0479,0.1138,-0.1095,0.9863
169,0.4702,1.6611,0.4503,-0.0407,0.1123,-0.1101,0.9867
170,0.4688,1.6583,0.4526,-0.0282,0.1082,-0.1108,0.9875
171,0.4678,1.6575,0.4542,-0.0243,0.1056,-0.11,0.988
172,0.467,1.6571,0.4556,-0.0215,0.1042,-0.11,0.9882
173,0.4653,1.6551,0.4576,-0.0128,0.1006,-0.1093,0.9888
174,0.4634,1.6526,0.4591,0.0004,0.0952,-0.1086,0.9895
175,0.4607,1.6496,0.461,0.0147,0.0881,-0.1059,0.9904
176,0.458,1.6461,0.4628,0.0293,0.0806,-0.1037,0.9909
177,0.4551,1.6432,0.4648,0.0401,0.0728,-0.1012,0.9914
178,0.4525,1.6422,0.4659,0.0437,0.0664,-0.0989,0.9919
179,0.4498,1.6418,0.4668,0.0445,0.0594,-0.097,0.9925
180,0.4469,1.6413,0.4674,0.0462,0.0501,-0.0954,0.9931
181,0.4434,1.6412,0.468,0.0471,0.0365,-0.0941,0.9938
182,0.439,1.6412,0.4687,0.0484,0.0194,-0.0922,0.9944
183,0.4325,1.6409,0.4701,0.0503,-0.0036,-0.0897,0.9947
184,0.4275,1.641,0.4711,0.0514,-0.0204,-0.0869,0.9947
185,0.421,1.6418,0.4719,0.0511,-0.0412,-0.0845,0.9943
186,0.4157,1.6433,0.4723,0.0467,-0.0578,-0.0814,0.9939
187,0.4088,1.6464,0.4723,0.0346,-0.078,-0.0785,0.9933
188,0.4023,1.6515,0.4712,0.0133,-0.0948,-0.0754,0.9926
189,0.3971,1.6577,0.469,-0.0131,-0.1045,-0.0714,0.9919
190,0.3926,1.6652,0.4659,-0.045,-0.1094,-0.067,0.9907
1,0.2426,1.5459,0.5869,0.0,-0.2193,0.0087,0.9756
2,0.2463,1.5464,0.5854,0.0,-0.209,0.0077,0.9779
3,0.2509,1.5484,0.5834,-0.0063,-0.1953,0.0061,0.9807
4,0.2546,1.549,0.5818,-0.0059,-0.1837,0.0067,0.9829
5,0.2586,1.5491,0.5807,-0.0029,-0.1707,0.0072,0.9853
6,0.2613,1.5502,0.5799,-0.0063,-0.1625,0.0059,0.9867
7,0.2652,1.5526,0.5789,-0.0144,-0.1503,0.0054,0.9885
8,0.2696,1.5539,0.5777,-0.0176,-0.1386,0.006,0.9902
9,0.2734,1.5548,0.577,-0.0197,-0.134,0.0032,0.9908
10,0.2764,1.5553,0.5766,-0.0193,-0.1325,0.001,0.991
11,0.2793,1.5567,0.5762,-0.0231,-0.1306,0.0002,0.9912
12,0.2832,1.5581,0.5761,-0.0268,-0.1275,-0.0013,0.9915
13,0.2872,1.5589,0.5771,-0.029,-0.1241,-0.0019,0.9919
14,0.2906,1.5582,0.5792,-0.0242,-0.1224,-0.0026,0.9922
15,0.2921,1.5582,0.5802,-0.0236,-0.1241,-0.0027,0.992
16,0.2937,1.5584,0.5808,-0.0232,-0.124,-0.0029,0.992
17,0.2952,1.5592,0.5811,-0.0261,-0.1232,-0.0029,0.992
18,0.2974,1.5586,0.5818,-0.0247,-0.12,-0.0036,0.9925
19,0.3002,1.5589,0.5828,-0.026,-0.1133,-0.003,0.9932
20,0.3036,1.56,0.5839,-0.0294,-0.1077,-0.0061,0.9937
21,0.3066,1.5599,0.5844,-0.0306,-0.1009,-0.0071,0.9944
22,0.3076,1.5595,0.5845,-0.0283,-0.0978,-0.0069,0.9948
23,0.3069,1.5594,0.5843,-0.0287,-0.1013,-0.0059,0.9944
24,0.306,1.5595,0.5843,-0.0279,-0.1046,-0.0066,0.9941
25,0.3049,1.5599,0.5847,-0.0272,-0.1082,-0.0056,0.9937
26,0.304,1.5604,0.5854,-0.0271,-0.1115,-0.0058,0.9934
27,0.3035,1.56,0.5849,-0.0247,-0.1146,-0.0055,0.9931
28,0.3033,1.5606,0.5841,-0.0265,-0.1177,-0.006,0.9927
29,0.3037,1.5604,0.5835,-0.0253,-0.1199,-0.0073,0.9924
30,0.3041,1.5606,0.5828,-0.0281,-0.1206,-0.0102,0.9923
31,0.3033,1.5598,0.5833,-0.0278,-0.119,-0.01,0.9925
32,0.3015,1.5596,0.5853,-0.025,-0.1196,-0.0093,0.9925
33,0.2983,1.5579,0.587,-0.0202,-0.1234,-0.0068,0.9921
34,0.2943,1.5577,0.5886,-0.0203,-0.1246,-0.0054,0.992
35,0.2892,1.5573,0.5901,-0.0195,-0.1262,-0.0018,0.9918
36,0.2832,1.5559,0.5909,-0.0153,-0.1332,0.0022,0.991
37,0.2768,1.5536,0.5914,-0.0071,-0.1431,0.0085,0.9897
38,0.2709,1.5517,0.591,-0.0002,-0.1548,0.0116,0.9879
39,0.2678,1.5521,0.5909,-0.0033,-0.1596,0.0119,0.9871
40,0.2668,1.5527,0.5915,-0.0071,-0.1575,0.0127,0.9874
41,0.268,1.5537,0.5924,-0.0121,-0.1506,0.0114,0.9885
42,0.2706,1.5553,0.5931,-0.0189,-0.1426,0.0107,0.9895
43,0.2732,1.5565,0.5937,-0.0237,-0.1365,0.0089,0.9903
44,0.2754,1.5573,0.5937,-0.0262,-0.1334,0.0069,0.9907
45,0.2772,1.5574,0.5936,-0.0254,-0.1325,0.0074,0.9908
46,0.2796,1.558,0.5939,-0.0252,-0.1317,0.0045,0.991
47,0.2825,1.5578,0.5943,-0.0238,-0.13,0.0049,0.9912
48,0.2854,1.5573,0.5942,-0.0208,-0.1273,0.0037,0.9916
49,0.289,1.5556,0.5934,-0.0139,-0.1211,0.0042,0.9925
50,0.2911,1.5507,0.5926,0.0074,-0.1174,0.0089,0.993
51,0.2929,1.5458,0.5928,0.028,-0.1182,0.0135,0.9925
52,0.2952,1.5435,0.594,0.0363,-0.1216,0.0143,0.9918
53,0.2974,1.5444,0.5945,0.0336,-0.1242,0.0116,0.9916
54,0.2992,1.5483,0.595,0.0181,-0.1265,0.0097,0.9918
55,0.3016,1.5521,0.5941,0.0033,-0.1259,0.0063,0.992
56,0.3043,1.5534,0.5931,-0.0024,-0.1223,0.0066,0.9925
57,0.3056,1.554,0.5921,-0.0047,-0.1204,0.0066,0.9927
58,0.3063,1.5541,0.5908,-0.0049,-0.1202,0.0059,0.9927
59,0.3071,1.5547,0.5902,-0.0087,-0.1191,0.0046,0.9928
60,0.3079,1.5553,0.5896,-0.0122,-0.1169,0.0047,0.9931
61,0.3087,1.556,0.5893,-0.015,-0.1152,0.0041,0.9932
62,0.31,1.5564,0.5897,-0.0164,-0.1136,0.002,0.9934
63,0.3125,1.5559,0.5905,-0.0141,-0.1087,-0.0006,0.994
64,0.317,1.5561,0.5913,-0.015,-0.0958,-0.0038,0.9953
65,0.3219,1.5575,0.5914,-0.0206,-0.0816,-0.0053,0.9964
66,0.3246,1.5596,0.5912,-0.0284,-0.0779,-0.0074,0.9965
67,0.3255,1.56,0.5907,-0.03,-0.0815,-0.01,0.9962
68,0.3258,1.5604,0.5901,-0.0309,-0.0829,-0.0102,0.996
69,0.3263,1.5626,0.589,-0.0401,-0.0835,-0.0099,0.9956
70,0.3268,1.5636,0.59,-0.0465,-0.084,-0.0109,0.9953
71,0.3273,1.5638,0.5906,-0.0491,-0.0846,-0.0108,0.9951
72,0.3288,1.5639,0.5905,-0.0516,-0.0825,-0.0107,0.9952
73,0.3301,1.5633,0.5896,-0.0491,-0.0824,-0.0122,0.9953
74,0.3311,1.563,0.5886,-0.0488,-0.0824,-0.0127,0.9953
75,0.3327,1.5631,0.5864,-0.0493,-0.0815,-0.0131,0.9954
76,0.3344,1.5624,0.5852,-0.0466,-0.0809,-0.0129,0.9955
77,0.3361,1.563,0.584,-0.049,-0.0801,-0.0135,0.9955
78,0.3371,1.5627,0.583,-0.0477,-0.0815,-0.0131,0.9954
79,0.3381,1.5628,0.5826,-0.0481,-0.0848,-0.0155,0.9951
80,0.3382,1.5627,0.5823,-0.0473,-0.086,-0.0145,0.9951
81,0.3378,1.5633,0.5818,-0.0492,-0.0894,-0.0134,0.9947
82,0.3383,1.5635,0.5822,-0.0496,-0.0903,-0.0134,0.9946
83,0.3392,1.5637,0.5829,-0.05,-0.089,-0.0144,0.9947
84,0.3406,1.5643,0.5833,-0.0523,-0.0878,-0.0151,0.9947
85,0.3429,1.5653,0.5832,-0.0569,-0.0858,-0.0162,0.9946
86,0.3452,1.5666,0.583,-0.0611,-0.0826,-0.0186,0.9945
87,0.3475,1.5674,0.5819,-0.0644,-0.0798,-0.0201,0.9945
88,0.3498,1.5687,0.5806,-0.0687,-0.0778,-0.0223,0.9943
89,0.3521,1.5695,0.5797,-0.0722,-0.0748,-0.0249,0.9943
90,0.3537,1.5704,0.579,-0.0759,-0.0701,-0.0257,0.9943
91,0.3553,1.5717,0.5784,-0.0819,-0.0666,-0.0251,0.9941
92,0.3569,1.5731,0.5781,-0.0875,-0.064,-0.0272,0.9937
93,0.3588,1.5744,0.5784,-0.0923,-0.0604,-0.03,0.9935
94,0.3601,1.5747,0.5786,-0.0942,-0.0578,-0.0307,0.9934
95,0.3618,1.5754,0.5784,-0.0964,-0.054,-0.0319,0.9934
96,0.3641,1.5764,0.5778,-0.101,-0.0476,-0.0332,0.9932
97,0.3663,1.5778,0.5764,-0.1066,-0.0414,-0.0341,0.9929
98,0.3689,1.5785,0.5752,-0.1083,-0.0335,-0.0362,0.9929
99,0.3716,1.579,0.5738,-0.1103,-0.0237,-0.0368,0.9929
100,0.3733,1.5788,0.5729,-0.1091,-0.0166,-0.0363,0.9932
101,0.3723,1.5786,0.5725,-0.1089,-0.019,-0.0366,0.9932
