Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
1,-0.0398,1.649,-0.4228,-0.0208,0.0564,-0.0285,0.9978
2,-0.0385,1.6505,-0.4229,-0.0287,0.0599,-0.03,0.9973
3,-0.0378,1.6516,-0.4231,-0.0335,0.061,-0.0296,0.9971
4,-0.0374,1.6523,-0.4231,-0.0367,0.0623,-0.0296,0.9969
5,-0.0368,1.653,-0.4231,-0.0398,0.0636,-0.0299,0.9967
6,-0.0365,1.6537,-0.4227,-0.0428,0.0636,-0.0299,0.9966
7,-0.0359,1.654,-0.4227,-0.0439,0.0654,-0.0299,0.9965
8,-0.0337,1.6535,-0.4224,-0.0419,0.0733,-0.0296,0.996
9,-0.0298,1.6526,-0.4218,-0.0386,0.088,-0.0305,0.9949
10,-0.0266,1.6523,-0.4211,-0.038,0.0987,-0.0314,0.9939
11,-0.0247,1.6516,-0.4201,-0.0353,0.1043,-0.0317,0.9934
12,-0.0239,1.6512,-0.419,-0.0342,0.1056,-0.0319,0.9933
13,-0.0229,1.6511,-0.4182,-0.0341,0.1093,-0.032,0.9929
14,-0.022,1.6507,-0.4175,-0.0324,0.113,-0.0332,0.9925
15,-0.0218,1.6506,-0.4171,-0.0314,0.1152,-0.0335,0.9923
16,-0.0218,1.6503,-0.4167,-0.03,0.1175,-0.0334,0.9921
17,-0.0215,1.65,-0.4165,-0.0286,0.1211,-0.0341,0.9916
18,-0.0209,1.6497,-0.4161,-0.0274,0.1254,-0.0356,0.9911
19,-0.0206,1.6496,-0.4157,-0.027,0.1292,-0.036,0.9906
20,-0.0204,1.6492,-0.4151,-0.0256,0.1325,-0.036,0.9902
21,-0.0205,1.6489,-0.4146,-0.0244,0.1349,-0.037,0.9899
22,-0.0207,1.6489,-0.4144,-0.0243,0.1374,-0.0369,0.9895
23,-0.0216,1.6486,-0.4143,-0.0238,0.1377,-0.037,0.9895
24,-0.0228,1.6479,-0.4143,-0.0211,0.1369,-0.0364,0.9897
25,-0.0244,1.6475,-0.4139,-0.0191,0.1345,-0.0359,0.9901
26,-0.0256,1.6471,-0.4133,-0.0184,0.1334,-0.0347,0.9903
27,-0.0265,1.646,-0.4121,-0.014,0.1318,-0.0339,0.9906
28,-0.028,1.6435,-0.4104,-0.0027,0.1262,-0.034,0.9914
29,-0.0298,1.6421,-0.4082,0.0033,0.1196,-0.0314,0.9923
30,-0.0314,1.641,-0.4065,0.0081,0.1131,-0.0294,0.9931
31,-0.0324,1.6405,-0.4049,0.0097,0.1086,-0.0277,0.9936
32,-0.0331,1.6401,-0.4036,0.0114,0.1053,-0.0264,0.994
33,-0.0347,1.6401,-0.4025,0.0116,0.0975,-0.0246,0.9949
34,-0.0374,1.6411,-0.4012,0.0072,0.0853,-0.0242,0.996
35,-0.0383,1.6426,-0.4001,0.0005,0.083,-0.0238,0.9963
36,-0.0364,1.6439,-0.3997,-0.0056,0.0942,-0.0235,0.9953
37,-0.033,1.6454,-0.3999,-0.0123,0.1096,-0.024,0.9936
38,-0.0299,1.6473,-0.4006,-0.0205,0.1204,-0.0261,0.9922
39,-0.0279,1.6492,-0.401,-0.0286,0.1252,-0.0284,0.9913
40,-0.0267,1.6505,-0.4013,-0.0332,0.1262,-0.0288,0.991
41,-0.0263,1.6513,-0.4014,-0.0359,0.1252,-0.0292,0.9911
42,-0.026,1.6519,-0.401,-0.0375,0.1238,-0.0296,0.9912
43,-0.026,1.6515,-0.4005,-0.0354,0.123,-0.0301,0.9913
44,-0.0265,1.651,-0.3996,-0.0327,0.1207,-0.0295,0.9917
45,-0.0274,1.6502,-0.3986,-0.0288,0.1171,-0.0286,0.9923
46,-0.0283,1.6491,-0.3976,-0.0239,0.1128,-0.028,0.9929
47,-0.0295,1.6462,-0.3971,-0.0103,0.1072,-0.0273,0.9938
48,-0.0312,1.6444,-0.3962,-0.0026,0.0988,-0.0265,0.9947
49,-0.0325,1.6439,-0.3956,-0.001,0.093,-0.0248,0.9954
50,-0.0332,1.6441,-0.3953,-0.0023,0.0911,-0.0243,0.9955
51,-0.033,1.6451,-0.3952,-0.0073,0.0935,-0.0239,0.9953
52,-0.0322,1.6462,-0.3956,-0.0127,0.0977,-0.0249,0.9948
53,-0.0313,1.6474,-0.3964,-0.0184,0.1017,-0.0256,0.9943
54,-0.0306,1.6487,-0.397,-0.0238,0.105,-0.0259,0.9938
55,-0.03,1.6493,-0.3976,-0.0261,0.1077,-0.026,0.9935
56,-0.0296,1.6494,-0.3979,-0.0261,0.1086,-0.0259,0.9934
57,-0.0294,1.6505,-0.3978,-0.0305,0.1104,-0.0257,0.9931
58,-0.0286,1.6512,-0.3978,-0.034,0.1146,-0.0247,0.9925
59,-0.0281,1.6504,-0.3977,-0.0301,0.116,-0.0253,0.9925
60,-0.028,1.6479,-0.3976,-0.0191,0.1145,-0.0266,0.9929
61,-0.0283,1.6451,-0.3977,-0.0062,0.1118,-0.0269,0.9933
62,-0.029,1.6446,-0.3984,-0.004,0.1086,-0.0267,0.9937
63,-0.0299,1.6444,-0.3997,-0.0033,0.1069,-0.0258,0.9939
64,-0.0308,1.6436,-0.4008,0.0,0.1049,-0.025,0.9942
65,-0.032,1.6419,-0.4019,0.0073,0.1015,-0.0233,0.9945
66,-0.0333,1.6412,-0.4023,0.0098,0.0971,-0.0217,0.995
67,-0.0339,1.6413,-0.4033,0.0098,0.0952,-0.0213,0.9952
68,-0.0339,1.6413,-0.4043,0.0094,0.0945,-0.0213,0.9953
69,-0.0339,1.642,-0.4055,0.0064,0.0934,-0.0214,0.9954
70,-0.0352,1.6431,-0.4066,0.0009,0.0854,-0.022,0.9961
71,-0.0381,1.6434,-0.4078,0.0004,0.0704,-0.0205,0.9973
72,-0.0423,1.6436,-0.4093,-0.0002,0.0517,-0.019,0.9985
73,-0.0471,1.6445,-0.4111,-0.0037,0.0327,-0.0166,0.9993
74,-0.0512,1.6451,-0.4127,-0.0059,0.0165,-0.0139,0.9998
75,-0.0557,1.6455,-0.4139,-0.0077,-0.0015,-0.0117,0.9999
76,-0.0604,1.6457,-0.415,-0.0087,-0.0211,-0.01,0.9997
77,-0.0654,1.6461,-0.4157,-0.0106,-0.0425,-0.0089,0.999
78,-0.0697,1.6464,-0.4165,-0.0122,-0.0618,-0.0088,0.998
79,-0.0731,1.6469,-0.4172,-0.0143,-0.0764,-0.0086,0.9969
80,-0.0742,1.6475,-0.4175,-0.016,-0.0807,-0.0078,0.9966
81,-0.0727,1.6478,-0.4173,-0.0171,-0.0747,-0.007,0.997
82,-0.0702,1.648,-0.4164,-0.018,-0.0663,-0.0076,0.9976
83,-0.0676,1.6474,-0.4158,-0.0148,-0.0593,-0.0088,0.9981
84,-0.0652,1.6474,-0.4153,-0.0148,-0.0528,-0.0099,0.9984
85,-0.0625,1.6477,-0.4149,-0.0154,-0.0444,-0.0119,0.9988
86,-0.0601,1.6479,-0.4145,-0.016,-0.0355,-0.0134,0.9991
87,-0.0583,1.648,-0.4141,-0.0168,-0.0307,-0.0144,0.9993
88,-0.0564,1.6482,-0.4136,-0.0176,-0.0245,-0.0172,0.9994
89,-0.0539,1.6485,-0.413,-0.0191,-0.0145,-0.0186,0.9995
90,-0.0513,1.6483,-0.4119,-0.0195,-0.0025,-0.0198,0.9996
91,-0.0493,1.6481,-0.4107,-0.0196,0.0078,-0.0203,0.9996
92,-0.048,1.6478,-0.4094,-0.0189,0.0152,-0.021,0.9995
93,-0.0475,1.6474,-0.4081,-0.0181,0.0195,-0.0211,0.9994
94,-0.0476,1.6472,-0.407,-0.0173,0.0202,-0.0219,0.9994
95,-0.0484,1.6471,-0.4058,-0.0167,0.0188,-0.022,0.9994
96,-0.0494,1.6469,-0.4047,-0.0158,0.0168,-0.0213,0.9995
97,-0.0505,1.6466,-0.4043,-0.0148,0.015,-0.0201,0.9996
98,-0.0514,1.6469,-0.4044,-0.0152,0.0136,-0.0195,0.9996
99,-0.0519,1.6471,-0.4049,-0.0155,0.0139,-0.019,0.9996
100,-0.0526,1.6473,-0.4055,-0.0163,0.0141,-0.0175,0.9996
101,-0.0533,1.6476,-0.4062,-0.0173,0.0125,-0.0174,0.9996
102,-0.0536,1.6478,-0.4062,-0.0174,0.0128,-0.0166,0.9996
103,-0.0537,1.6477,-0.4055,-0.0169,0.013,-0.0164,0.9996
104,-0.0536,1.647,-0.4044,-0.0139,0.0138,-0.0155,0.9997
105,-0.0534,1.6464,-0.4029,-0.011,0.0147,-0.0146,0.9997
106,-0.0536,1.646,-0.4013,-0.0089,0.0138,-0.0147,0.9998
107,-0.054,1.646,-0.3999,-0.0086,0.012,-0.0139,0.9998
108,-0.0543,1.6462,-0.3989,-0.0086,0.0097,-0.014,0.9998
109,-0.0545,1.6464,-0.3978,-0.0091,0.0073,-0.0141,0.9998
110,-0.0548,1.6461,-0.3969,-0.0082,0.0044,-0.0142,0.9999
111,-0.0552,1.6461,-0.3966,-0.0078,0.0,-0.0148,0.9999
112,-0.056,1.6467,-0.3968,-0.0091,-0.0059,-0.0155,0.9998
113,-0.0568,1.6469,-0.3973,-0.0095,-0.0111,-0.0165,0.9998
114,-0.0575,1.647,-0.398,-0.0095,-0.0153,-0.0164,0.9997
115,-0.058,1.6464,-0.3987,-0.0061,-0.0185,-0.0172,0.9997
116,-0.0568,1.6453,-0.3993,-0.0006,-0.0139,-0.0181,0.9997
117,-0.054,1.6441,-0.3994,0.0049,-0.0024,-0.0199,0.9998
118,-0.0515,1.6423,-0.3992,0.0126,0.0078,-0.023,0.9996
119,-0.0488,1.6408,-0.3987,0.0179,0.0168,-0.0256,0.9994
120,-0.0465,1.6399,-0.3984,0.0209,0.0247,-0.028,0.9991
121,-0.0441,1.6393,-0.3984,0.0226,0.0335,-0.0308,0.9987
122,-0.0413,1.6387,-0.3982,0.0236,0.0436,-0.0337,0.9982
123,-0.0382,1.6384,-0.3981,0.024,0.0547,-0.0373,0.9975
124,-0.0346,1.6384,-0.3979,0.0221,0.0684,-0.041,0.9966
125,-0.0306,1.6384,-0.398,0.0211,0.0833,-0.0442,0.9953
126,-0.027,1.6386,-0.3983,0.0181,0.0964,-0.0478,0.994
127,-0.0226,1.6389,-0.3986,0.0156,0.1129,-0.0529,0.9921
128,-0.0192,1.639,-0.399,0.0143,0.1241,-0.0551,0.9906
129,-0.0172,1.639,-0.3991,0.0145,0.1272,-0.0572,0.9901
130,-0.0166,1.6389,-0.3988,0.0155,0.1233,-0.0578,0.9906
131,-0.0169,1.6389,-0.3983,0.0155,0.1177,-0.058,0.9912
132,-0.0172,1.639,-0.398,0.0151,0.1138,-0.0578,0.9917
133,-0.0176,1.6389,-0.3976,0.0151,0.1123,-0.0564,0.992
134,-0.0188,1.6387,-0.3969,0.0155,0.1099,-0.0543,0.9923
135,-0.0208,1.6388,-0.396,0.0153,0.1042,-0.05,0.9932
136,-0.0241,1.6387,-0.3949,0.0161,0.0915,-0.0449,0.9947
137,-0.0295,1.6387,-0.3933,0.0175,0.0692,-0.0405,0.9966
138,-0.0338,1.6385,-0.3921,0.0185,0.0519,-0.0384,0.9977
139,-0.0377,1.6386,-0.3911,0.0188,0.0364,-0.0363,0.9985
140,-0.0417,1.6386,-0.3898,0.0184,0.0224,-0.0349,0.999
141,-0.0446,1.6388,-0.3886,0.018,0.0131,-0.0324,0.9992
142,-0.0477,1.6391,-0.3876,0.0168,0.004,-0.0295,0.9994
143,-0.0509,1.6396,-0.3867,0.015,-0.0071,-0.0275,0.9995
144,-0.0547,1.6401,-0.3857,0.0136,-0.0217,-0.0271,0.9993
145,-0.0582,1.6404,-0.3846,0.013,-0.0348,-0.0267,0.999
146,-0.0607,1.6403,-0.3834,0.0145,-0.0427,-0.026,0.9986
147,-0.0614,1.6401,-0.3817,0.0153,-0.0421,-0.0249,0.9987
148,-0.0611,1.6403,-0.3797,0.0156,-0.0382,-0.0255,0.9988
149,-0.0605,1.6405,-0.3785,0.0149,-0.0344,-0.0251,0.999
150,-0.0596,1.6405,-0.3769,0.0147,-0.0303,-0.0248,0.9991
151,-0.0586,1.6405,-0.3759,0.0147,-0.027,-0.0257,0.9992
152,-0.0577,1.6407,-0.3752,0.0138,-0.0241,-0.0266,0.9993
153,-0.0569,1.6406,-0.3749,0.0138,-0.0214,-0.0271,0.9993
154,-0.0559,1.6408,-0.3749,0.0129,-0.0181,-0.0277,0.9994
155,-0.0548,1.6411,-0.3753,0.0115,-0.0134,-0.0287,0.9994
156,-0.0529,1.6423,-0.3762,0.0067,-0.0031,-0.0298,0.9995
157,-0.0499,1.6431,-0.3778,0.0027,0.0111,-0.0314,0.9994
158,-0.0465,1.6438,-0.3799,-0.0001,0.0257,-0.0346,0.9991
159,-0.0436,1.644,-0.3824,-0.0005,0.0363,-0.0359,0.9987
160,-0.0419,1.6437,-0.3848,0.0011,0.0412,-0.0359,0.9985
161,-0.042,1.6432,-0.3869,0.0028,0.0366,-0.0352,0.9987
162,-0.0435,1.6429,-0.3884,0.0045,0.026,-0.0351,0.999
163,-0.0454,1.6428,-0.3896,0.0055,0.0155,-0.0341,0.9993
164,-0.0454,1.6431,-0.3908,0.0042,0.0157,-0.0336,0.9993
165,-0.0419,1.6442,-0.3917,-0.0012,0.0314,-0.0349,0.9989
166,-0.0364,1.646,-0.3928,-0.0099,0.0563,-0.0355,0.9977
167,-0.0321,1.6479,-0.3939,-0.0187,0.0732,-0.0379,0.9964
168,-0.0298,1.6497,-0.3949,-0.0264,0.0811,-0.0394,0.9956
169,-0.0289,1.6509,-0.3954,-0.0305,0.0833,-0.0403,0.9952
170,-0.029,1.6517,-0.3953,-0.0334,0.0822,-0.0399,0.9953
171,-0.0302,1.6525,-0.3946,-0.0365,0.0778,-0.0386,0.9956
172,-0.0324,1.6531,-0.3934,-0.0387,0.0706,-0.0373,0.9961
173,-0.036,1.6537,-0.3919,-0.0409,0.0597,-0.0346,0.9968
174,-0.0405,1.6541,-0.3903,-0.042,0.0458,-0.0324,0.9975
175,-0.0455,1.6545,-0.3887,-0.0431,0.0311,-0.0299,0.9981
176,-0.0506,1.6543,-0.387,-0.042,0.017,-0.0277,0.9986
177,-0.0551,1.6536,-0.3855,-0.0387,0.0041,-0.0262,0.9989
178,-0.0585,1.6526,-0.3844,-0.0343,-0.0062,-0.0251,0.9991
179,-0.0595,1.6519,-0.3838,-0.0313,-0.0093,-0.0256,0.9991
180,-0.059,1.6507,-0.3832,-0.0257,-0.0071,-0.027,0.9993
181,-0.0574,1.6489,-0.3825,-0.0184,-0.0017,-0.0294,0.9994
182,-0.0552,1.6476,-0.382,-0.013,0.0061,-0.0326,0.9994
183,-0.0517,1.6467,-0.3814,-0.0101,0.0201,-0.0362,0.9991
184,-0.0477,1.6465,-0.3812,-0.0109,0.0379,-0.038,0.9985
185,-0.045,1.6469,-0.3819,-0.0142,0.0486,-0.0385,0.998
186,-0.0446,1.6482,-0.3832,-0.0195,0.0469,-0.0386,0.998
187,-0.047,1.6493,-0.3846,-0.0245,0.0342,-0.0371,0.9984
188,-0.0512,1.6506,-0.3863,-0.0299,0.0155,-0.0355,0.9988
189,-0.0565,1.652,-0.3881,-0.0352,-0.0057,-0.0326,0.9988
190,-0.0613,1.6523,-0.3894,-0.0352,-0.0228,-0.0298,0.9987
191,-0.0652,1.6513,-0.3906,-0.0304,-0.035,-0.0277,0.9985
192,-0.0673,1.6497,-0.392,-0.0223,-0.0402,-0.0259,0.9986
193,-0.0672,1.6479,-0.3931,-0.0139,-0.0373,-0.0253,0.9989
194,-0.065,1.6463,-0.394,-0.0067,-0.0275,-0.0257,0.9993
195,-0.0611,1.6457,-0.3947,-0.0045,-0.0135,-0.0279,0.9995
196,-0.0568,1.6463,-0.3956,-0.0073,0.0008,-0.0296,0.9995
197,-0.0527,1.6473,-0.3966,-0.0122,0.0143,-0.0306,0.9994
198,-0.0494,1.6481,-0.3975,-0.0164,0.0248,-0.0321,0.999
199,-0.0474,1.6492,-0.3985,-0.0216,0.0287,-0.0331,0.9988
1,-0.0055,1.5986,0.2927,-0.0109,-0.0364,-0.0614,0.9974
2,-0.0029,1.5957,0.2947,-0.0004,-0.0285,-0.0622,0.9977
3,-0.0005,1.5972,0.2949,-0.0081,-0.022,-0.0612,0.9979
4,0.0012,1.6026,0.2928,-0.0313,-0.0175,-0.0587,0.9976
5,0.0025,1.6096,0.2888,-0.0605,-0.014,-0.0573,0.9964
6,0.0033,1.6155,0.2842,-0.085,-0.0122,-0.0565,0.9947
7,0.0055,1.6184,0.2808,-0.0964,-0.003,-0.0568,0.9937
8,0.0109,1.6176,0.2791,-0.0925,0.0206,-0.0576,0.9938
9,0.0173,1.6168,0.2781,-0.0892,0.0464,-0.0586,0.9932
10,0.0253,1.6159,0.2768,-0.0859,0.0787,-0.0597,0.9914
11,0.0354,1.6145,0.2747,-0.0816,0.1207,-0.0611,0.9874
12,0.045,1.613,0.2719,-0.0778,0.1601,-0.0636,0.982
13,0.0513,1.6117,0.2694,-0.074,0.1845,-0.0665,0.9778
14,0.0558,1.61,0.2672,-0.0676,0.2004,-0.0681,0.975
15,0.0592,1.6086,0.2651,-0.0626,0.2111,-0.0694,0.973
16,0.0617,1.6073,0.263,-0.0577,0.2184,-0.0702,0.9716
17,0.0627,1.6065,0.2612,-0.055,0.2206,-0.0699,0.9713
18,0.0629,1.6058,0.2603,-0.0521,0.2194,-0.0699,0.9717
19,0.064,1.6053,0.2603,-0.0498,0.2201,-0.0699,0.9717
20,0.0661,1.604,0.2608,-0.0458,0.2239,-0.0709,0.9709
21,0.0675,1.6025,0.2611,-0.0406,0.2274,-0.0717,0.9703
22,0.0673,1.6023,0.2614,-0.0391,0.2263,-0.0708,0.9707
23,0.0663,1.6022,0.2616,-0.038,0.2235,-0.0695,0.9715
24,0.0658,1.6016,0.2615,-0.0356,0.2228,-0.0692,0.9718
25,0.0656,1.6008,0.2609,-0.032,0.2243,-0.0694,0.9715
26,0.0652,1.6005,0.2601,-0.031,0.2247,-0.0691,0.9715
27,0.0649,1.6003,0.2591,-0.0302,0.2253,-0.0694,0.9713
28,0.0644,1.5994,0.2589,-0.0267,0.2238,-0.0708,0.9717
29,0.0633,1.5976,0.26,-0.0196,0.2191,-0.0713,0.9729
30,0.0613,1.5956,0.2615,-0.0117,0.2124,-0.071,0.9745
31,0.0586,1.5947,0.2626,-0.0071,0.2041,-0.0698,0.9764
32,0.0558,1.5944,0.2626,-0.0053,0.1977,-0.0689,0.9778
33,0.0536,1.5949,0.2618,-0.0063,0.1944,-0.0678,0.9785
34,0.0516,1.5957,0.2602,-0.0092,0.1925,-0.0661,0.979
35,0.0498,1.5981,0.2581,-0.0174,0.1908,-0.0624,0.9795
36,0.048,1.6029,0.2556,-0.0355,0.1877,-0.0567,0.9799
37,0.0459,1.6085,0.2522,-0.0574,0.1837,-0.0506,0.98
38,0.0432,1.6144,0.2487,-0.0809,0.1785,-0.0439,0.9796
39,0.0399,1.6198,0.2452,-0.1031,0.1689,-0.0377,0.9795
40,0.0373,1.6246,0.2419,-0.1232,0.1595,-0.0325,0.9789
41,0.0369,1.6279,0.2391,-0.1381,0.156,-0.0296,0.9776
42,0.0389,1.6275,0.2385,-0.1356,0.1593,-0.0337,0.9773
43,0.0422,1.6245,0.2402,-0.1227,0.164,-0.0378,0.9781
44,0.0456,1.6209,0.2428,-0.1075,0.1683,-0.0422,0.9789
45,0.0488,1.617,0.2454,-0.0921,0.1727,-0.047,0.9795
46,0.0516,1.6132,0.248,-0.0763,0.1773,-0.0524,0.9798
47,0.0536,1.6089,0.2512,-0.0588,0.1808,-0.0575,0.9801
48,0.0548,1.6028,0.2543,-0.0339,0.1851,-0.0634,0.9801
49,0.0547,1.5965,0.2567,-0.01,0.1889,-0.0675,0.9796
50,0.0531,1.5916,0.2582,0.0095,0.1906,-0.0698,0.9791
51,0.0506,1.5879,0.2591,0.0233,0.1903,-0.0715,0.9788
52,0.0472,1.5875,0.2604,0.0252,0.1872,-0.0689,0.9796
53,0.0435,1.5903,0.2622,0.0132,0.1821,-0.0626,0.9812
54,0.0405,1.5961,0.2637,-0.0108,0.1792,-0.0543,0.9823
55,0.0375,1.6027,0.2641,-0.0376,0.178,-0.0456,0.9823
56,0.0347,1.6091,0.2632,-0.063,0.1776,-0.0381,0.9813
57,0.0323,1.6146,0.2617,-0.0857,0.1771,-0.0319,0.9799
58,0.031,1.6186,0.26,-0.1018,0.1786,-0.0305,0.9782
59,0.0315,1.6198,0.2592,-0.1075,0.1818,-0.0304,0.977
60,0.0335,1.6185,0.2597,-0.1027,0.1848,-0.033,0.9768
61,0.0363,1.6152,0.2613,-0.0892,0.1871,-0.0371,0.9776
62,0.0392,1.6115,0.2632,-0.0747,0.19,-0.0402,0.9781
63,0.0423,1.6076,0.265,-0.059,0.1934,-0.0441,0.9783
64,0.0455,1.6034,0.2665,-0.0425,0.1975,-0.0481,0.9782
65,0.0487,1.5983,0.268,-0.0225,0.2008,-0.0535,0.9779
66,0.051,1.5913,0.2693,0.0053,0.1991,-0.0607,0.9781
67,0.0524,1.5837,0.2704,0.0348,0.1952,-0.0696,0.9777
68,0.0546,1.5773,0.271,0.0589,0.1958,-0.0748,0.976
69,0.0575,1.572,0.2708,0.0781,0.2016,-0.0782,0.9732
70,0.0603,1.5676,0.2708,0.0932,0.2085,-0.0813,0.9702
71,0.0624,1.5647,0.2703,0.1027,0.2146,-0.081,0.9679
72,0.063,1.5666,0.2695,0.0949,0.2165,-0.0783,0.9685
73,0.0618,1.5725,0.2682,0.0715,0.2143,-0.0736,0.9714
74,0.0575,1.5805,0.2663,0.0432,0.2037,-0.0685,0.9757
75,0.047,1.5882,0.2657,0.0177,0.1699,-0.0636,0.9832
76,0.0324,1.5943,0.2666,-0.0003,0.1217,-0.0587,0.9908
77,0.0152,1.5984,0.2685,-0.0116,0.0674,-0.0533,0.9962
78,-0.0004,1.6008,0.2705,-0.0179,0.0209,-0.0464,0.9985
79,-0.0142,1.6022,0.2725,-0.0208,-0.016,-0.0388,0.9989
80,-0.0255,1.6027,0.2745,-0.0221,-0.0447,-0.0337,0.9982
81,-0.0357,1.6031,0.2767,-0.0252,-0.0693,-0.0307,0.9968
82,-0.0455,1.6045,0.278,-0.0327,-0.0937,-0.0279,0.9947
83,-0.0545,1.6077,0.2783,-0.0496,-0.1179,-0.0235,0.9915
84,-0.0612,1.6137,0.2772,-0.078,-0.1339,-0.0193,0.9877
85,-0.0631,1.6183,0.2759,-0.0992,-0.1333,-0.0172,0.986
86,-0.0608,1.6216,0.2751,-0.1135,-0.1173,-0.0135,0.9865
87,-0.0556,1.6245,0.275,-0.1252,-0.0913,-0.0106,0.9879
88,-0.0485,1.6279,0.2746,-0.1393,-0.063,-0.0095,0.9882
89,-0.0402,1.6305,0.274,-0.1495,-0.0333,-0.0088,0.9882
90,-0.0313,1.6318,0.2732,-0.1535,-0.003,-0.0104,0.9881
91,-0.0221,1.6321,0.2729,-0.1539,0.0269,-0.0133,0.9876
92,-0.0116,1.6318,0.2728,-0.1529,0.0599,-0.018,0.9863
93,0.0,1.6304,0.2721,-0.1482,0.0969,-0.0246,0.9839
94,0.0104,1.6282,0.2709,-0.1409,0.1326,-0.032,0.9806
95,0.0205,1.6249,0.2694,-0.1301,0.1687,-0.0411,0.9762
96,0.0308,1.6215,0.2662,-0.1207,0.2114,-0.0483,0.9687
97,0.0389,1.6188,0.2624,-0.1154,0.2467,-0.0558,0.9606
98,0.0422,1.6161,0.2609,-0.1082,0.2566,-0.0666,0.9581
99,0.041,1.6144,0.2623,-0.1021,0.2475,-0.0723,0.9608
100,0.0373,1.6141,0.2655,-0.0981,0.2307,-0.0714,0.9654
101,0.0328,1.6147,0.2686,-0.0989,0.2146,-0.0686,0.9692
102,0.0278,1.6155,0.2712,-0.0995,0.2002,-0.0662,0.9724
103,0.0224,1.6164,0.273,-0.1016,0.1881,-0.0609,0.975
104,0.0163,1.6169,0.2745,-0.1023,0.1768,-0.0567,0.9773
105,0.0099,1.6173,0.276,-0.1028,0.1653,-0.0501,0.9796
106,0.0033,1.6178,0.2773,-0.1031,0.1528,-0.0426,0.9819
107,-0.0035,1.6182,0.2787,-0.1029,0.1377,-0.035,0.9845
108,-0.0097,1.6182,0.2797,-0.1013,0.121,-0.0295,0.987
109,-0.0142,1.6177,0.2799,-0.0996,0.1071,-0.0283,0.9888
110,-0.0189,1.6167,0.28,-0.0955,0.0913,-0.0277,0.9908
111,-0.0232,1.6152,0.2803,-0.0891,0.0753,-0.0271,0.9928
112,-0.0269,1.6133,0.2808,-0.0812,0.0594,-0.0264,0.9946
113,-0.0301,1.611,0.2817,-0.0717,0.0433,-0.0258,0.9962
114,-0.0324,1.608,0.2829,-0.0581,0.0287,-0.0288,0.9975
115,-0.0342,1.6044,0.2845,-0.0436,0.015,-0.0306,0.9985
116,-0.0349,1.5998,0.2864,-0.0246,0.0054,-0.0309,0.9992
117,-0.034,1.5929,0.2889,0.0032,0.0001,-0.0328,0.9995
118,-0.0299,1.585,0.2915,0.0337,0.0046,-0.0384,0.9987
119,-0.0241,1.5779,0.2944,0.0596,0.0133,-0.0443,0.9971
120,-0.0172,1.5704,0.2976,0.0853,0.0238,-0.0508,0.9948
121,-0.0101,1.563,0.3,0.1099,0.0329,-0.0551,0.9919
122,-0.0001,1.5554,0.3017,0.1341,0.0485,-0.0617,0.9879
123,0.0133,1.5498,0.3016,0.1499,0.0738,-0.0693,0.9835
124,0.0306,1.5464,0.2995,0.1579,0.1085,-0.0765,0.9785
125,0.0497,1.5445,0.2958,0.1585,0.1477,-0.0867,0.9724
126,0.0688,1.5441,0.2905,0.1524,0.1868,-0.0995,0.9654
127,0.0861,1.5455,0.2847,0.1408,0.2179,-0.1094,0.9595
128,0.1009,1.5509,0.2793,0.1163,0.2432,-0.1109,0.9566
129,0.1105,1.5599,0.2737,0.0816,0.2603,-0.1096,0.9558
130,0.1156,1.5689,0.2681,0.0483,0.2703,-0.1064,0.9557
131,0.1157,1.5784,0.2629,0.0163,0.2721,-0.1013,0.9568
132,0.1113,1.5889,0.2588,-0.019,0.2634,-0.093,0.96
133,0.1027,1.5991,0.2561,-0.0524,0.2432,-0.0847,0.9649
134,0.0928,1.6049,0.2555,-0.0694,0.2181,-0.0842,0.9698
135,0.0825,1.6072,0.2575,-0.0738,0.1912,-0.0831,0.9752
136,0.0717,1.6088,0.2611,-0.0756,0.1628,-0.0792,0.9806
137,0.0596,1.6102,0.2655,-0.076,0.1318,-0.073,0.9857
138,0.0477,1.6109,0.2705,-0.0758,0.1017,-0.0669,0.9897
139,0.0364,1.6104,0.2762,-0.0714,0.0734,-0.0634,0.9927
140,0.0277,1.6081,0.2819,-0.0611,0.0538,-0.062,0.9947
141,0.0187,1.6054,0.2878,-0.0506,0.0334,-0.0588,0.9964
142,0.0096,1.6025,0.2932,-0.0392,0.0123,-0.0564,0.9976
143,0.0018,1.5994,0.2969,-0.029,-0.0066,-0.0543,0.9981
144,-0.004,1.5961,0.2992,-0.0167,-0.0193,-0.0509,0.9984
145,-0.0082,1.591,0.2997,0.0035,-0.0303,-0.0486,0.9984
146,-0.0089,1.5841,0.2983,0.0325,-0.035,-0.0502,0.9976
147,-0.0049,1.5755,0.2958,0.0666,-0.0276,-0.0546,0.9959
148,0.0031,1.5658,0.2921,0.1055,-0.0088,-0.0615,0.9925
149,0.0116,1.5583,0.2884,0.1326,0.0072,-0.0666,0.9889
150,0.0196,1.5545,0.286,0.145,0.0162,-0.0714,0.9867
151,0.027,1.5535,0.2844,0.1457,0.0244,-0.0764,0.9861
152,0.033,1.5536,0.283,0.1438,0.0333,-0.0809,0.9857
153,0.036,1.5545,0.2825,0.1391,0.0356,-0.0839,0.9861
154,0.0358,1.555,0.2827,0.1368,0.0305,-0.0841,0.9866
